标题,开发商,房子信息,发布信息,售价/万,单价
双玺 3室2厅 西,双玺 -贝森,3室2厅 | 87.1平米 | 西 | 精装 | 高楼层(共18层) | 2011年建 | 板塔结合,1人关注 / 2个月以前发布,229,"26,292元/平"
巷上生活馆 3室2厅 东南,巷上生活馆 -广福桥,3室2厅 | 132.72平米 | 东南 | 精装 | 中楼层(共15层) | 2008年建 | 板楼,36人关注 / 8个月以前发布,249,"18,762元/平"
上行锦绣 3室1厅 东南,上行锦绣 -驷马桥,3室1厅 | 74.65平米 | 东南 | 精装 | 低楼层(共18层) | 2012年建 | 塔楼,4人关注 / 15天以前发布,147.8,"19,800元/平"
西财学府尚郡 3室2厅 东南,西财学府尚郡 -温江大学城,3室2厅 | 122.03平米 | 东南 | 精装 | 中楼层(共11层) | 2013年建 | 塔楼,97人关注 / 11个月以前发布,122,"9,998元/平"
中铁丽景书香 3室1厅 东南,中铁丽景书香 -温江大学城,3室1厅 | 90.24平米 | 东南 | 精装 | 低楼层(共33层) | 2016年建 | 板塔结合,39人关注 / 一年前发布,107,"11,858元/平"
北回归线一期 3室1厅 东,北回归线一期 -驷马桥,3室1厅 | 90.82平米 | 东 | 精装 | 高楼层(共22层) | 2009年建 | 板塔结合,69人关注 / 4个月以前发布,130,"14,315元/平"
红花教师苑 2室2厅 南,红花教师苑 -金牛万达,2室2厅 | 95.22平米 | 南 | 简装 | 中楼层(共7层) | 2004年建 | 板楼,24人关注 / 5个月以前发布,86,"9,032元/平"
中国铁建国际城 3室2厅 东北,中国铁建国际城 -大面,3室2厅 | 87.83平米 | 东北 | 精装 | 中楼层(共34层) | 2015年建 | 板塔结合,4人关注 / 5个月以前发布,135,"15,371元/平"
红运花园馨苑 4室2厅 东北,红运花园馨苑 -五大花园,4室2厅 | 123.83平米 | 东北 | 简装 | 低楼层(共7层) | 1998年建 | 板楼,17人关注 / 一年前发布,111,"8,964元/平"
长城宜苑 2室1厅 东南,长城宜苑 -丽都,2室1厅 | 77.83平米 | 东南 | 毛坯 | 中楼层(共11层) | 2009年建 | 板楼,4人关注 / 1个月以前发布,110,"14,134元/平"
蓝光乐彩城三期 3室1厅 西南,蓝光乐彩城三期 -理工大,3室1厅 | 102.8平米 | 西南 | 精装 | 低楼层(共28层) | 2016年建 | 塔楼,78人关注 / 4个月以前发布,188.6,"18,347元/平"
世纪光华 3室2厅 南 北,世纪光华 -花都大道,3室2厅 | 90.07平米 | 南 北 | 精装 | 高楼层(共6层) | 2007年建 | 板塔结合,5人关注 / 6个月以前发布,87,"9,660元/平"
塞纳河畔 3室1厅 东南,塞纳河畔 -温江新城,3室1厅 | 116.49平米 | 东南 | 精装 | 低楼层(共6层) | 2006年建 | 板塔结合,3人关注 / 2个月以前发布,125,"10,731元/平"
中铁西郡英华二期 3室2厅 东南,中铁西郡英华二期 -红光,3室2厅 | 89.84平米 | 东南 | 精装 | 高楼层(共31层) | 2013年建 | 板塔结合,23人关注 / 8个月以前发布,92,"10,241元/平"
龙湖时代天街 3室2厅 西南,龙湖时代天街 -高新西,3室2厅 | 108.58平米 | 西南 | 精装 | 高楼层(共29层) | 2017年建 | 板塔结合,4人关注 / 1个月以前发布,152,"13,999元/平"
九龙仓时代小镇 3室2厅 南,九龙仓时代小镇 -蛟龙港,3室2厅 | 107.55平米 | 南 | 精装 | 高楼层(共11层) | 2015年建 | 板塔结合,4人关注 / 1个月以前发布,195,"18,132元/平"
滨江和城 3室2厅 东南,滨江和城 -麓山,3室2厅 | 81.04平米 | 东南 | 精装 | 中楼层(共31层) | 2018年建 | 板塔结合,13人关注 / 2个月以前发布,183,"22,582元/平"
保利玫瑰花语 3室2厅 西南 西,保利玫瑰花语 -大面,3室2厅 | 85.67平米 | 西南 西 | 精装 | 中楼层(共32层) | 2016年建 | 板楼,5人关注 / 1个月以前发布,165,"19,260元/平"
龙城国际四期 3室2厅 东南,龙城国际四期 -橡树湾,3室2厅 | 78.28平米 | 东南 | 精装 | 中楼层(共29层)  | 板塔结合,2人关注 / 11天以前发布,119,"15,202元/平"
上东一号一期 3室2厅 西,上东一号一期 -动物园,3室2厅 | 87.89平米 | 西 | 毛坯 | 中楼层(共18层) | 2008年建 | 板塔结合,5人关注 / 1个月以前发布,128,"14,564元/平"
桂湖名城二期 3室1厅 东南,桂湖名城二期 -新都城区,3室1厅 | 90.78平米 | 东南 | 精装 | 高楼层(共27层) | 2018年建 | 板楼,0人关注 / 14天以前发布,107,"11,787元/平"
恒大御景 3室2厅 东北,恒大御景 -温江大学城,3室2厅 | 112.14平米 | 东北 | 精装 | 高楼层(共26层) | 2020年建 | 板楼,4人关注 / 14天以前发布,90,"8,026元/平"
保利香槟国际 3室1厅 东南,保利香槟国际 -中海国际,3室1厅 | 100.28平米 | 东南 | 精装 | 中楼层(共16层) | 2013年建 | 板楼,106人关注 / 5个月以前发布,209,"20,842元/平"
嘉逸花园 3室1厅 南,嘉逸花园 -府南新区,3室1厅 | 126平米 | 南 | 精装 | 高楼层(共11层) | 2002年建 | 板楼,31人关注 / 5个月以前发布,225,"17,858元/平"
明阳家在回廊 3室1厅 西北 东北,明阳家在回廊 -茶店子,3室1厅 | 92.66平米 | 西北 东北 | 精装 | 高楼层(共7层) | 2002年建 | 板塔结合,4人关注 / 2个月以前发布,123,"13,275元/平"
富力桃园B区 3室1厅 东 东北,富力桃园B区 -毗河,3室1厅 | 87.58平米 | 东 东北 | 简装 | 高楼层(共32层)  | 板塔结合,2人关注 / 1个月以前发布,101.8,"11,624元/平"
空港晶座 3室2厅 南 北,空港晶座 -航空港,3室2厅 | 106.55平米 | 南 北 | 精装 | 高楼层(共24层) | 2012年建 | 板楼,3人关注 / 1个月以前发布,138,"12,952元/平"
会所花园 3室1厅 西,会所花园 -五大花园,3室1厅 | 128.74平米 | 西 | 精装 | 低楼层(共12层) | 2002年建 | 板楼,0人关注 / 1个月以前发布,175,"13,594元/平"
南湖国际社区 4室2厅 西,南湖国际社区 -南湖,4室2厅 | 130.91平米 | 西 | 毛坯 | 低楼层(共34层) | 2010年建 | 板塔结合,4人关注 / 4个月以前发布,262,"20,014元/平"
蓝光金悦金沙 3室2厅 东北,蓝光金悦金沙 -高家庄,3室2厅 | 85.61平米 | 东北 | 简装 | 中楼层(共17层) | 2017年建 | 板塔结合,142人关注 / 9个月以前发布,139,"16,237元/平"
我的巷子 3室2厅 南,我的巷子 -新都城区,3室2厅 | 87.97平米 | 南 | 精装 | 中楼层(共18层)  | 塔楼,37人关注 / 4个月以前发布,91,"10,345元/平"
红花教师苑 2室2厅 东南,红花教师苑 -金牛万达,2室2厅 | 83.23平米 | 东南 | 毛坯 | 低楼层(共7层) | 2004年建 | 板楼,45人关注 / 6个月以前发布,77.5,"9,312元/平"
四川省农科院宿舍(成龙路) 3室1厅 南,四川省农科院宿舍(成龙路) -东光小区,3室1厅 | 74.65平米 | 南 | 毛坯 | 中楼层(共5层)  | 暂无数据,33人关注 / 3个月以前发布,79,"10,583元/平"
人居都市阳光 3室2厅 西南,人居都市阳光 -蛟龙港,3室2厅 | 135.58平米 | 西南 | 精装 | 高楼层(共18层) | 2010年建 | 板塔结合,33人关注 / 10个月以前发布,162,"11,949元/平"
中铁瑞景颐城 3室2厅 南,中铁瑞景颐城 -外光华,3室2厅 | 88.33平米 | 南 | 精装 | 中楼层(共21层) | 2013年建 | 塔楼,3人关注 / 1个月以前发布,235,"26,605元/平"
融创四海逸家 4室2厅 西南,融创四海逸家 -卓锦城,4室2厅 | 124.42平米 | 西南 | 精装 | 中楼层(共40层) | 2015年建 | 塔楼,0人关注 / 1个月以前发布,523,"42,036元/平"
万科五龙山翡翠郡 3室2厅 南 东南,万科五龙山翡翠郡 -毗河,3室2厅 | 93.77平米 | 南 东南 | 精装 | 高楼层(共11层)  | 板塔结合,125人关注 / 7个月以前发布,110,"11,731元/平"
府河音乐花园 4室2厅 东南,府河音乐花园 -华阳,4室2厅 | 167.93平米 | 东南 | 精装 | 中楼层(共6层) | 2001年建 | 板塔结合,108人关注 / 一年前发布,233,"13,875元/平"
世茂城四期 3室1厅 南,世茂城四期 -大面,3室1厅 | 80.6平米 | 南 | 精装 | 低楼层(共34层)  | 板塔结合,119人关注 / 7个月以前发布,149.8,"18,586元/平"
龙城1号 3室2厅 南,龙城1号 -大面,3室2厅 | 88.05平米 | 南 | 精装 | 低楼层(共33层) | 2011年建 | 塔楼,5人关注 / 2个月以前发布,195,"22,147元/平"
南湖国际社区 4室2厅 东,南湖国际社区 -南湖,4室2厅 | 141.65平米 | 东 | 精装 | 高楼层(共34层) | 2010年建 | 板塔结合,10人关注 / 3个月以前发布,295,"20,826元/平"
人居花照云庭 3室1厅 西北,人居花照云庭 -营门口,3室1厅 | 115.28平米 | 西北 | 精装 | 高楼层(共32层)  | 塔楼,3人关注 / 1个月以前发布,330,"28,626元/平"
西花汀 3室2厅 南,西花汀 -珠江新城,3室2厅 | 127.04平米 | 南 | 精装 | 低楼层(共18层) | 2008年建 | 板塔结合,63人关注 / 一年前发布,146,"11,493元/平"
南城都汇汇雅园二期 3室2厅 东南,南城都汇汇雅园二期 -市一医院,3室2厅 | 138.76平米 | 东南 | 精装 | 低楼层(共18层) | 2011年建 | 板塔结合,73人关注 / 7个月以前发布,346,"24,936元/平"
龙湖时代天街 3室2厅 东南,龙湖时代天街 -高新西,3室2厅 | 119.17平米 | 东南 | 精装 | 高楼层(共30层) | 2015年建 | 板塔结合,3人关注 / 5个月以前发布,178,"14,937元/平"
中铁瑞景茗城 3室2厅 西南,中铁瑞景茗城 -郫县城区,3室2厅 | 120.87平米 | 西南 | 精装 | 低楼层(共31层) | 2012年建 | 板楼,21人关注 / 4个月以前发布,110.8,"9,167元/平"
万景峰二期 3室2厅 南,万景峰二期 -高新西,3室2厅 | 75.54平米 | 南 | 精装 | 高楼层(共33层) | 2012年建 | 塔楼,5人关注 / 2个月以前发布,107,"14,165元/平"
文家巷18号 3室1厅 东南,文家巷18号 -沙湾,3室1厅 | 78平米 | 东南 | 简装 | 中楼层(共6层) | 2000年建 | 板楼,33人关注 / 6个月以前发布,88,"11,283元/平"
首信汇 3室2厅 南,首信汇 -簇桥,3室2厅 | 93平米 | 南 | 精装 | 低楼层(共14层) | 2014年建 | 板楼,4人关注 / 1个月以前发布,185,"19,893元/平"
雅颂居二期 3室1厅 南,雅颂居二期 -大源,3室1厅 | 101.81平米 | 南 | 精装 | 高楼层(共32层)  | 板塔结合,4人关注 / 7个月以前发布,397,"38,995元/平"
明信城 3室2厅 南,明信城 -温江大学城,3室2厅 | 84平米 | 南 | 毛坯 | 低楼层(共28层)  | 板塔结合,4人关注 / 2个月以前发布,110,"13,096元/平"
融城理想 3室2厅 北,融城理想 -市一医院,3室2厅 | 105.75平米 | 北 | 毛坯 | 低楼层(共11层) | 2005年建 | 板塔结合,10人关注 / 1个月以前发布,248,"23,452元/平"
南城都汇汇智园二期 3室2厅 南 北,南城都汇汇智园二期 -市一医院,3室2厅 | 145.74平米 | 南 北 | 精装 | 低楼层(共18层) | 2010年建 | 板塔结合,2人关注 / 1个月以前发布,399,"27,378元/平"
世茂玉锦湾二期 3室2厅 南,世茂玉锦湾二期 -猛追湾,3室2厅 | 162.36平米 | 南 | 毛坯 | 低楼层(共54层) | 2015年建 | 板楼,383人关注 / 一年前发布,418,"25,746元/平"
绿地国际花都三期 3室1厅 西南,绿地国际花都三期 -郫县城区,3室1厅 | 88.62平米 | 西南 | 精装 | 中楼层(共32层) | 2014年建 | 塔楼,1人关注 / 1个月以前发布,103.8,"11,713元/平"
新港国际花园 3室2厅 东,新港国际花园 -中和,3室2厅 | 90.05平米 | 东 | 简装 | 低楼层(共30层) | 2011年建 | 塔楼,1人关注 / 1个月以前发布,156,"17,324元/平"
新城吾悦广场 3室1厅 西南,新城吾悦广场 -龙泉驿城区,3室1厅 | 81平米 | 西南 | 精装 | 中楼层(共34层) | 2016年建 | 板塔结合,325人关注 / 5个月以前发布,138,"17,038元/平"
交大智能二期 3室1厅 东南,交大智能二期 -西南交大,3室1厅 | 98.05平米 | 东南 | 精装 | 中楼层(共7层) | 2000年建 | 板楼,34人关注 / 5个月以前发布,121,"12,341元/平"
葛洲坝紫郡蘭园 3室2厅 东南 南,葛洲坝紫郡蘭园 -航空港,3室2厅 | 101.37平米 | 东南 南 | 毛坯 | 高楼层(共16层) | 2019年建 | 板楼,2人关注 / 5个月以前发布,169,"16,672元/平"
银丝街5号 3室1厅 东,银丝街5号 -草市街,3室1厅 | 84.55平米 | 东 | 简装 | 中楼层(共7层) | 1998年建 | 板楼,6人关注 / 11个月以前发布,84.5,"9,995元/平"
西江月 3室2厅 东南,西江月 -成外,3室2厅 | 114.01平米 | 东南 | 精装 | 低楼层(共17层) | 2011年建 | 板塔结合,13人关注 / 4个月以前发布,139,"12,192元/平"
龙湖时代天街 3室2厅 东南,龙湖时代天街 -高新西,3室2厅 | 119.17平米 | 东南 | 精装 | 高楼层(共30层) | 2015年建 | 板塔结合,3人关注 / 5个月以前发布,178,"14,937元/平"
德坤海地亚 3室1厅 东 东南,德坤海地亚 -国色天乡,3室1厅 | 88.1平米 | 东 东南 | 毛坯 | 中楼层(共18层) | 2013年建 | 板塔结合,13人关注 / 一年前发布,81,"9,195元/平"
蓝润蓝客城 3室2厅 东南,蓝润蓝客城 -动物园,3室2厅 | 92.86平米 | 东南 | 简装 | 高楼层(共33层) | 2017年建 | 塔楼,32人关注 / 8个月以前发布,140,"15,077元/平"
首创光和城二期 3室2厅 东北,首创光和城二期 -动物园,3室2厅 | 78.69平米 | 东北 | 精装 | 高楼层(共33层) | 2016年建 | 塔楼,2人关注 / 2个月以前发布,143,"18,173元/平"
浣花香 3室2厅 南 北,浣花香 -草堂,3室2厅 | 130.56平米 | 南 北 | 毛坯 | 低楼层(共28层) | 2013年建 | 板楼,121人关注 / 8个月以前发布,322,"24,663元/平"
缤舍 2室1厅 西南,缤舍 -盐市口,2室1厅 | 59平米 | 西南 | 简装 | 低楼层(共31层) | 2008年建 | 板塔结合,167人关注 / 7个月以前发布,105,"17,797元/平"
师大现代花园 3室1厅 东南,师大现代花园 -大面,3室1厅 | 112.48平米 | 东南 | 简装 | 中楼层(共33层) | 2013年建 | 塔楼,37人关注 / 6个月以前发布,146,"12,981元/平"
南湖国际社区 4室2厅 西,南湖国际社区 -南湖,4室2厅 | 130.91平米 | 西 | 毛坯 | 低楼层(共34层) | 2010年建 | 板塔结合,4人关注 / 4个月以前发布,262,"20,014元/平"
南湖国际社区 4室2厅 东,南湖国际社区 -南湖,4室2厅 | 186平米 | 东 | 精装 | 低楼层(共34层) | 2010年建 | 板塔结合,6人关注 / 2个月以前发布,430,"23,119元/平"
交桂二巷21号院 3室2厅 南,交桂二巷21号院 -西南交大,3室2厅 | 96.25平米 | 南 | 简装 | 中楼层(共7层) | 1999年建 | 板楼,3人关注 / 2个月以前发布,86,"8,936元/平"
南湖国际社区 5室2厅 南,南湖国际社区 -南湖,5室2厅 | 234.76平米 | 南 | 精装 | 低楼层(共34层) | 2010年建 | 板塔结合,385人关注 / 8个月以前发布,445,"18,956元/平"
桂王桥东街4号 3室1厅 东南,桂王桥东街4号 -盐市口,3室1厅 | 91.32平米 | 东南 | 简装 | 低楼层(共7层) | 1999年建 | 板楼,6人关注 / 1个月以前发布,95,"10,403元/平"
五彩城 3室2厅 东北,五彩城 -郫县城区,3室2厅 | 109.43平米 | 东北 | 精装 | 高楼层(共32层)  | 塔楼,1人关注 / 1个月以前发布,138,"12,611元/平"
保利香槟国际 3室1厅 东南,保利香槟国际 -中海国际,3室1厅 | 100.28平米 | 东南 | 精装 | 中楼层(共16层) | 2013年建 | 板楼,106人关注 / 5个月以前发布,209,"20,842元/平"
嘉逸花园 3室1厅 南,嘉逸花园 -府南新区,3室1厅 | 126平米 | 南 | 精装 | 高楼层(共11层) | 2002年建 | 板楼,31人关注 / 5个月以前发布,225,"17,858元/平"
名士公馆 3室1厅 北,名士公馆 -航空路,3室1厅 | 137.35平米 | 北 | 精装 | 中楼层(共11层) | 2003年建 | 板楼,5人关注 / 5个月以前发布,255,"18,566元/平"
明信仕林府 3室2厅 西南,明信仕林府 -温江大学城,3室2厅 | 115.89平米 | 西南 | 毛坯 | 中楼层(共33层) | 2016年建 | 板塔结合,37人关注 / 8个月以前发布,139,"11,995元/平"
金桂花苑银桂园 4室2厅 东南,金桂花苑银桂园 -中和,4室2厅 | 123.33平米 | 东南 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,9人关注 / 1个月以前发布,152,"12,325元/平"
富力桃园B区 3室1厅 东 东北,富力桃园B区 -毗河,3室1厅 | 87.58平米 | 东 东北 | 简装 | 高楼层(共32层)  | 板塔结合,2人关注 / 1个月以前发布,101.8,"11,624元/平"
明阳家在回廊 3室1厅 西北 东北,明阳家在回廊 -茶店子,3室1厅 | 92.66平米 | 西北 东北 | 精装 | 高楼层(共7层) | 2002年建 | 板塔结合,4人关注 / 2个月以前发布,123,"13,275元/平"
长虹和悦府 3室2厅 西,长虹和悦府 -外光华,3室2厅 | 75.41平米 | 西 | 精装 | 低楼层(共20层) | 2015年建 | 板塔结合,30人关注 / 5个月以前发布,164,"21,748元/平"
阳光100米娅中心二期 1室1厅 南,阳光100米娅中心二期 -万年场,1室1厅 | 48.59平米 | 南 | 精装 | 高楼层(共26层) | 2015年建 | 塔楼,18人关注 / 5个月以前发布,98,"20,169元/平"
蓝光公园华府 3室2厅 北 东北,蓝光公园华府 -大面,3室2厅 | 97.49平米 | 北 东北 | 精装 | 高楼层(共27层) | 2020年建 | 板塔结合,11人关注 / 5个月以前发布,181,"18,567元/平"
洗面桥横街37号 4室1厅 南,洗面桥横街37号 -华西,4室1厅 | 120.84平米 | 南 | 简装 | 高楼层(共7层) | 1997年建 | 板楼,45人关注 / 5个月以前发布,101,"8,359元/平"
花样年花样城五期 3室2厅 东南,花样年花样城五期 -温江大学城,3室2厅 | 84.72平米 | 东南 | 简装 | 中楼层(共33层) | 2015年建 | 塔楼,7人关注 / 3个月以前发布,75.6,"8,924元/平"
傲城 3室2厅 东北,傲城 -犀浦,3室2厅 | 83.57平米 | 东北 | 精装 | 中楼层(共31层) | 2015年建 | 板塔结合,189人关注 / 2个月以前发布,128,"15,317元/平"
傲城 3室1厅 东南,傲城 -犀浦,3室1厅 | 87.31平米 | 东南 | 精装 | 高楼层(共31层) | 2015年建 | 板塔结合,1人关注 / 1个月以前发布,124,"14,203元/平"
红花教师苑 2室2厅 南,红花教师苑 -金牛万达,2室2厅 | 95.22平米 | 南 | 简装 | 中楼层(共7层) | 2004年建 | 板楼,24人关注 / 5个月以前发布,86,"9,032元/平"
首开龙湖天璞 4室2厅 西北,首开龙湖天璞 -三圣乡,4室2厅 | 126.73平米 | 西北 | 精装 | 中楼层(共33层)  | 暂无数据,11人关注 / 4个月以前发布,330,"26,040元/平"
万科海悦汇城东区 3室2厅 南,万科海悦汇城东区 -海洋公园,3室2厅 | 98.12平米 | 南 | 精装 | 低楼层(共50层) | 2014年建 | 塔楼,12人关注 / 3个月以前发布,198,"20,180元/平"
蓝光乐彩城二期 3室1厅 东南,蓝光乐彩城二期 -理工大,3室1厅 | 65.16平米 | 东南 | 精装 | 中楼层(共40层) | 2018年建 | 板塔结合,1人关注 / 1个月以前发布,143,"21,946元/平"
时代花城豪庭二期 4室2厅 南,时代花城豪庭二期 -郫县城区,4室2厅 | 93.8平米 | 南 | 精装 | 低楼层(共11层) | 2010年建 | 塔楼,7人关注 / 1个月以前发布,98,"10,448元/平"
筒车巷29号 3室1厅 南,筒车巷29号 -花牌坊,3室1厅 | 72.27平米 | 南 | 简装 | 中楼层(共7层) | 2000年建 | 板楼,8人关注 / 3个月以前发布,91,"12,592元/平"
佳兆业丽晶公馆 3室2厅 东南,佳兆业丽晶公馆 -花都大道,3室2厅 | 92.18平米 | 东南 | 精装 | 中楼层(共34层) | 2016年建 | 板塔结合,5人关注 / 3个月以前发布,143,"15,514元/平"
